pid,cost,platitude,plongitude,street_id
141691000,21.0,19.810917898292583,73.82081318199194,14169
141691001,37.0,19.810657097622737,73.820628115024,14169
141691002,41.0,19.810977604714683,73.82044208388601,14169
141691003,29.0,19.81070095416406,73.82093116092456,14169
141691004,21.0,19.810138916611187,73.82064486826123,14169
141691005,47.0,19.81020874579594,73.82098983288888,14169
141691006,26.0,19.810228880154398,73.820418276177,14169
141691007,27.0,19.810750134375812,73.82080218637743,14169
141691008,25.0,19.810069859797963,73.82067014582826,14169
141691009,33.0,19.810465257426866,73.82075528578774,14169
141701000,36.0,19.810444842348716,73.82091311203445,14170
141701001,23.0,19.810913701495643,73.82055873990566,14170
141701002,47.0,19.810813100079404,73.82052643397304,14170
141701003,23.0,19.81049021416518,73.82025675678447,14170
141701004,34.0,19.810645766316007,73.82061615358556,14170
141701005,47.0,19.810352627655025,73.82030220705902,14170
141701006,27.0,19.810514541628766,73.82070673164287,14170
141701007,34.0,19.810224084759636,73.82037211717893,14170
141701008,44.0,19.810917926086606,73.82080128359925,14170
141701009,21.0,19.81050660841144,73.82022042501428,14170
141711000,23.0,19.81009225226522,73.82015856532014,14171
141711001,36.0,19.81072587375068,73.82060757329357,14171
141711002,39.0,19.810804973348574,73.8203837926271,14171
141711003,46.0,19.810399766812466,73.82042345294786,14171
141711004,42.0,19.810696876895168,73.82008439198243,14171
141711005,25.0,19.810626158010866,73.82075169214686,14171
141711006,36.0,19.810974061849983,73.82024448031808,14171
141711007,30.0,19.81003171007811,73.82037669783703,14171
141711008,28.0,19.81080799929334,73.82059455575758,14171
141711009,30.0,19.810077604473832,73.82023404253236,14171
141721000,23.0,19.810811143460132,73.82059632822452,14172
141721001,38.0,19.81023643667084,73.82079763276505,14172
141721002,50.0,19.81092425464421,73.82023657185623,14172
141721003,43.0,19.810088867825808,73.82078147030441,14172
141721004,43.0,19.810321407073985,73.82002270398797,14172
141721005,45.0,19.81067663320426,73.8201365709415,14172
141721006,41.0,19.81057600200039,73.82092315683609,14172
141721007,35.0,19.810062462735267,73.82042190025054,14172
141721008,36.0,19.81055858306697,73.82070889271293,14172
141721009,33.0,19.810667115806464,73.82006644146912,14172
141731000,37.0,19.810081598138915,73.82029640619422,14173
141731001,24.0,19.81057948673406,73.8203794633403,14173
141731002,26.0,19.810287235637357,73.82009577907837,14173
141731003,46.0,19.81086344610475,73.82020302757951,14173
141731004,49.0,19.810676624773674,73.82050015221769,14173
141731005,29.0,19.81018455316523,73.82041913249516,14173
141731006,35.0,19.810907295452427,73.82087417453819,14173
141731007,50.0,19.81005756655684,73.82051180361405,14173
141731008,23.0,19.810719455492812,73.82099950155255,14173
141731009,41.0,19.810320793714286,73.82007367823563,14173
141741000,34.0,19.8100271076667,73.82021119960423,14174
141741001,28.0,19.81023465122909,73.82047115844927,14174
141741002,29.0,19.810808640970258,73.8203686679798,14174
141741003,29.0,19.81067423003471,73.82002014212858,14174
141741004,43.0,19.81033905120482,73.82039457121377,14174
141741005,39.0,19.810563682464906,73.82084590130076,14174
141741006,22.0,19.810401603060697,73.82084956160693,14174
141741007,35.0,19.8108975998977,73.8204140090083,14174
141741008,27.0,19.810235092074322,73.82068429046889,14174
141741009,20.0,19.810063388733944,73.82093677260197,14174
141751000,36.0,19.810525888445888,73.82017517800482,14175
141751001,40.0,19.81051253789177,73.82050500178272,14175
141751002,48.0,19.810562437132855,73.8201881125309,14175
141751003,43.0,19.810064506492015,73.82074222732602,14175
141751004,33.0,19.81085525525125,73.8208694970851,14175
141751005,30.0,19.810808378970215,73.82053962068473,14175
141751006,37.0,19.8109713768469,73.82053905866184,14175
141751007,25.0,19.81039228277369,73.82097978916744,14175
141751008,40.0,19.810359763146188,73.82078622938678,14175
141751009,37.0,19.81021362321418,73.82056030523758,14175
141761000,36.0,19.81097550427914,73.82045031734046,14176
141761001,20.0,19.810593916511262,73.82090441471006,14176
141761002,21.0,19.81021454059016,73.8203594875029,14176
141761003,30.0,19.810660365046058,73.82010471264289,14176
141761004,44.0,19.810595289691214,73.82084566617512,14176
141761005,40.0,19.810060672238706,73.82069963779045,14176
141761006,22.0,19.810036611920342,73.82058548053386,14176
141761007,31.0,19.810262159809586,73.82071334859924,14176
141761008,31.0,19.810501310147668,73.82053849594683,14176
141761009,21.0,19.810696848592546,73.82028161962656,14176
141771000,34.0,19.81093787235487,73.82072605342103,14177
141771001,22.0,19.81030677329523,73.82080706880757,14177
141771002,49.0,19.81043545526237,73.82027095589137,14177
141771003,41.0,19.810699224722974,73.82048944252101,14177
141771004,25.0,19.81027528497737,73.82012565065325,14177
141771005,21.0,19.810181738807046,73.82090645443382,14177
141771006,50.0,19.810485543994453,73.82097814221163,14177
141771007,20.0,19.810869604972957,73.82055243489675,14177
141771008,39.0,19.810046919572752,73.82050551334596,14177
141771009,20.0,19.8109724195761,73.82046682212687,14177
141781000,37.0,19.810053318515042,73.82058386220208,14178
141781001,24.0,19.810767015750937,73.82081796738859,14178
141781002,24.0,19.810597283071296,73.82010539659836,14178
141781003,35.0,19.810305906291198,73.82089324306365,14178
141781004,31.0,19.810919413825015,73.82067210575893,14178
141781005,49.0,19.81056258230969,73.82067322222035,14178
141781006,37.0,19.81052293422405,73.82060170508358,14178
141781007,49.0,19.810436673433156,73.82059080758675,14178
141781008,33.0,19.810721539174892,73.82078351559697,14178
141781009,36.0,19.810996154956865,73.82057811136244,14178
141791000,25.0,19.81070453175055,73.82014253352546,14179
141791001,38.0,19.810219832941875,73.82044441478453,14179
141791002,43.0,19.810778852370014,73.82021720285427,14179
141791003,47.0,19.81094779712008,73.82069372076887,14179
141791004,38.0,19.810956995018522,73.82054333680934,14179
141791005,31.0,19.810877568066147,73.82045459634979,14179
141791006,26.0,19.810046395912302,73.82075871363647,14179
141791007,25.0,19.81039343743465,73.82028388446291,14179
141791008,45.0,19.810797442457744,73.82053035665399,14179
141791009,47.0,19.810479559073254,73.82028972690475,14179
141801000,31.0,19.81025722901401,73.82006256295571,14180
141801001,25.0,19.810390334310377,73.82014113523638,14180
141801002,38.0,19.810681008161772,73.82010421188826,14180
141801003,23.0,19.81038284111566,73.8200791754275,14180
141801004,33.0,19.8106883123484,73.8207964631751,14180
141801005,44.0,19.810749336246374,73.82012956853261,14180
141801006,21.0,19.810400624354006,73.82016275264492,14180
141801007,23.0,19.81047011008669,73.82003616012726,14180
141801008,34.0,19.810020813094358,73.82071458696826,14180
141801009,35.0,19.810915707925094,73.82055548012589,14180
141811000,42.0,19.810041742461546,73.82048333213575,14181
141811001,34.0,19.810386060750734,73.82086316871337,14181
141811002,41.0,19.810082387290553,73.82072287913479,14181
141811003,23.0,19.8104983911835,73.82010234893337,14181
141811004,33.0,19.81081799600863,73.82030589156724,14181
141811005,41.0,19.81064275819801,73.82053041962375,14181
141811006,39.0,19.810746177265948,73.82082198088222,14181
141811007,25.0,19.810668039381643,73.82056832840968,14181
141811008,33.0,19.810332922720615,73.82042665597655,14181
141811009,38.0,19.810040753160663,73.82096443250913,14181
141821000,24.0,19.8104024685773,73.82099088504678,14182
141821001,31.0,19.810353285916516,73.82039570491204,14182
141821002,45.0,19.81018319022455,73.82094451308866,14182
141821003,28.0,19.81000368051828,73.82050943878751,14182
141821004,33.0,19.810424875969506,73.8207925688975,14182
141821005,43.0,19.81075490950623,73.82022637595891,14182
141821006,50.0,19.810863925674823,73.82023649455898,14182
141821007,29.0,19.81080769495114,73.82036297908677,14182
141821008,45.0,19.81038575781946,73.82016271416705,14182
141821009,46.0,19.81000157775127,73.82076683474847,14182
141831000,30.0,19.810151080748792,73.82094346600805,14183
141831001,21.0,19.810561796929523,73.82098395317622,14183
141831002,22.0,19.810228127903166,73.82062318864865,14183
141831003,46.0,19.810389694155973,73.82076078516064,14183
141831004,46.0,19.810266667977547,73.8208901526402,14183
141831005,39.0,19.810871915135746,73.82025355354301,14183
141831006,31.0,19.810656863080037,73.82025898404451,14183
141831007,33.0,19.810916991517004,73.82029985695692,14183
141831008,50.0,19.810081642923546,73.82058201681863,14183
141831009,23.0,19.810205327859066,73.82055071769075,14183
141841000,37.0,19.810113152853354,73.82091281737839,14184
141841001,43.0,19.810112051838377,73.82066671395125,14184
141841002,41.0,19.810860798478256,73.82040282819572,14184
141841003,47.0,19.810899809987774,73.82083079560779,14184
141841004,24.0,19.810287288843664,73.82014324823567,14184
141841005,20.0,19.81028817854988,73.82067448486332,14184
141841006,42.0,19.81029055219635,73.82001408760036,14184
141841007,20.0,19.810787337866188,73.82070674549578,14184
141841008,23.0,19.810213156299298,73.82064383094438,14184
141841009,32.0,19.810631282557935,73.82019787367197,14184
141851000,24.0,19.81043431581441,73.820031072734,14185
141851001,31.0,19.81061262470279,73.82044741340415,14185
141851002,33.0,19.810805883922868,73.82024695423111,14185
141851003,43.0,19.810162457798498,73.8205198087774,14185
141851004,22.0,19.810423427489674,73.82081337164362,14185
141851005,32.0,19.81046367992794,73.82073167574916,14185
141851006,31.0,19.81022351016944,73.82039505256293,14185
141851007,41.0,19.810408828117705,73.82044224131367,14185
141851008,26.0,19.810355609375762,73.82095313606922,14185
141851009,31.0,19.810859542124874,73.82054925422077,14185
141861000,23.0,19.810740490624568,73.82066872768594,14186
141861001,32.0,19.81061984300193,73.8209269712809,14186
141861002,39.0,19.81069798989935,73.82057759457332,14186
141861003,32.0,19.810682109925988,73.8202267107588,14186
141861004,24.0,19.81018159679452,73.82002051062162,14186
141861005,21.0,19.810039654490794,73.82087148623172,14186
141861006,36.0,19.81091491144379,73.82036138558229,14186
141861007,34.0,19.81039266563442,73.82088421899738,14186
141861008,33.0,19.810252528648707,73.82016364175817,14186
141861009,48.0,19.8103567347277,73.8202371590986,14186
141871000,30.0,19.810616157836428,73.82018264707331,14187
141871001,29.0,19.810103403155622,73.82083614636292,14187
141871002,44.0,19.810690251329728,73.82072542662338,14187
141871003,34.0,19.810717481022834,73.82052599747367,14187
141871004,31.0,19.810900164863167,73.8200657925349,14187
141871005,40.0,19.81055408734444,73.82098227642216,14187
141871006,24.0,19.810779972868268,73.82085207342195,14187
141871007,37.0,19.810717485223126,73.820545323147,14187
141871008,37.0,19.81029327657519,73.82054418038689,14187
141871009,41.0,19.810309761116763,73.82029110485496,14187
141881000,39.0,19.810809388181863,73.82089860785305,14188
141881001,44.0,19.810534113134196,73.82019306250342,14188
141881002,35.0,19.810770139292355,73.8209892753018,14188
141881003,38.0,19.810361123218645,73.82072536252616,14188
141881004,50.0,19.810788708434476,73.8205647348747,14188
141881005,45.0,19.81026444474071,73.82057465648042,14188
141881006,33.0,19.81044577999325,73.82069013841206,14188
141881007,32.0,19.810936560967978,73.82026215869321,14188
141881008,33.0,19.810249646230982,73.82026010388789,14188
141881009,44.0,19.810427024911437,73.82058270671949,14188
141891000,22.0,19.810602653283816,73.82011658779022,14189
141891001,45.0,19.81048315561274,73.82034794796168,14189
141891002,33.0,19.810346389438863,73.82067586828023,14189
141891003,32.0,19.81018350653418,73.82093491170663,14189
141891004,38.0,19.810946623369425,73.82047902935372,14189
141891005,21.0,19.810825943063964,73.82068283495184,14189
141891006,21.0,19.810410973271136,73.82023406696996,14189
141891007,36.0,19.81072936090493,73.8202951034998,14189
141891008,40.0,19.81009570413326,73.82019815702301,14189
141891009,23.0,19.81048819558323,73.82052300976662,14189
141901000,44.0,19.810392519841542,73.82068828587424,14190
141901001,28.0,19.810781534473087,73.82067587842906,14190
141901002,49.0,19.810590705087527,73.82068635654846,14190
141901003,32.0,19.810507771815175,73.82033097757889,14190
141901004,25.0,19.81027190760395,73.82016152568129,14190
141901005,34.0,19.810680651568987,73.82017681328327,14190
141901006,35.0,19.810426876309105,73.82030113668428,14190
141901007,35.0,19.81069512989614,73.82072847798774,14190
141901008,36.0,19.810868596297812,73.8209851636666,14190
141901009,34.0,19.81065323534869,73.82092159860412,14190
141911000,20.0,19.810871177847222,73.82010099244259,14191
141911001,22.0,19.810438256162733,73.82078732491757,14191
141911002,48.0,19.81015623642737,73.8204003202987,14191
141911003,44.0,19.81087748912375,73.82094858398128,14191
141911004,27.0,19.810353622408904,73.82038108391387,14191
141911005,42.0,19.810170727615823,73.8206794245768,14191
141911006,44.0,19.81061660828154,73.82093872424286,14191
141911007,22.0,19.810245410708802,73.82070992494802,14191
141911008,20.0,19.810641147423272,73.82010934839202,14191
141911009,32.0,19.810538986550903,73.82000696475846,14191
141921000,34.0,19.810017505124158,73.82034160557524,14192
141921001,39.0,19.810762483510572,73.82082916549207,14192
141921002,22.0,19.81009070190651,73.82064067766588,14192
141921003,44.0,19.810115529089643,73.82025682482359,14192
141921004,29.0,19.810299497925712,73.8209407617182,14192
141921005,22.0,19.810147157797445,73.82016976358885,14192
141921006,42.0,19.810317977635357,73.8209542056746,14192
141921007,36.0,19.810683394195053,73.82080620271954,14192
141921008,49.0,19.810185124266948,73.82036360513881,14192
141921009,41.0,19.810067657658895,73.82019659148312,14192
141931000,25.0,19.810045996434553,73.82065658512704,14193
141931001,36.0,19.810793958988082,73.82026547955799,14193
141931002,47.0,19.810696980946563,73.82046720715785,14193
141931003,34.0,19.810374528273396,73.82027726052931,14193
141931004,33.0,19.810203981065303,73.82073104724395,14193
141931005,45.0,19.810097464236897,73.82080663467094,14193
141931006,20.0,19.810739490866467,73.82099565540516,14193
141931007,24.0,19.810803763666406,73.82062770263785,14193
141931008,49.0,19.81040254611688,73.82081921336771,14193
141931009,20.0,19.8107264391674,73.82096105854191,14193
141941000,21.0,19.810140709010323,73.82085027651632,14194
141941001,24.0,19.810703126623846,73.82038388134086,14194
141941002,25.0,19.810681777014818,73.82018735507275,14194
141941003,23.0,19.810160217850186,73.82059017874708,14194
141941004,32.0,19.81056564330651,73.82033698218427,14194
141941005,26.0,19.810133382541714,73.82067268783621,14194
141941006,33.0,19.810569340166438,73.82003378536776,14194
141941007,33.0,19.81082845857756,73.82081156178452,14194
141941008,33.0,19.810913947587437,73.82010019308554,14194
141941009,29.0,19.810777451662155,73.82066026283222,14194
141951000,32.0,19.810598690649943,73.82018228090952,14195
141951001,34.0,19.81027788501736,73.82037377294894,14195
141951002,42.0,19.810684837092303,73.82092798369402,14195
141951003,27.0,19.810293023009628,73.82007121326642,14195
141951004,23.0,19.810843008864687,73.82041703382066,14195
141951005,41.0,19.81098530389116,73.82051789593213,14195
141951006,49.0,19.810649581681602,73.82015618504205,14195
141951007,34.0,19.8103702938803,73.8206173885911,14195
141951008,32.0,19.810783035740986,73.82015390336026,14195
141951009,24.0,19.810351142169043,73.82008607102446,14195
141961000,32.0,19.810984310683914,73.82048425079662,14196
141961001,39.0,19.810322444039333,73.82010726182179,14196
141961002,31.0,19.81084799559449,73.82012409573146,14196
141961003,41.0,19.81008335969219,73.82096378308718,14196
141961004,21.0,19.8105951402968,73.82044918457295,14196
141961005,33.0,19.81095168538578,73.82028006438625,14196
141961006,50.0,19.810224812195308,73.82013106073025,14196
141961007,26.0,19.81051213903966,73.82050568251036,14196
141961008,34.0,19.810348477312445,73.82089128130387,14196
141961009,25.0,19.81092251930105,73.82074600079078,14196
141971000,25.0,19.810342354219454,73.82021647678529,14197
141971001,22.0,19.810015521622617,73.82095591220633,14197
141971002,24.0,19.810287175393118,73.82084064860828,14197
141971003,39.0,19.810244314853563,73.82076657523157,14197
141971004,45.0,19.810961059244175,73.82079275317474,14197
141971005,21.0,19.810130192502964,73.82081651287162,14197
141971006,20.0,19.810992336772667,73.82097475383217,14197
141971007,37.0,19.810871417205053,73.82033248379234,14197
141971008,37.0,19.810564295352915,73.82030014211554,14197
141971009,22.0,19.810670168465194,73.82060079340215,14197
141981000,22.0,19.810352408506155,73.82004948624237,14198
141981001,47.0,19.810589208689304,73.82097955014997,14198
141981002,23.0,19.810940853701798,73.8203273738315,14198
141981003,22.0,19.810714563537076,73.82057512983738,14198
141981004,40.0,19.810429674790512,73.82080625771144,14198
141981005,27.0,19.810294928271414,73.8201368520802,14198
141981006,28.0,19.810344426773025,73.82064383036678,14198
141981007,25.0,19.810267759695616,73.82036746297236,14198
141981008,41.0,19.81003149466855,73.82030349428958,14198
141981009,27.0,19.810600763383086,73.82018493037098,14198
141991000,28.0,19.810835505608537,73.82071952394571,14199
141991001,47.0,19.81041080701461,73.82029023726629,14199
141991002,23.0,19.810728206579423,73.82016356206779,14199
141991003,37.0,19.810851649361727,73.82076113607124,14199
141991004,21.0,19.81074251291835,73.82013357318847,14199
141991005,38.0,19.810463665882384,73.82054500554135,14199
141991006,46.0,19.810528235564547,73.8207410573387,14199
141991007,27.0,19.810749466751606,73.82022908259398,14199
141991008,24.0,19.810192318876876,73.82048520699325,14199
141991009,34.0,19.810380107785548,73.82046925075296,14199
151001000,37.0,20.010332990848436,74.02033715068599,15100
151001001,21.0,20.010772128587455,74.02052381243969,15100
151001002,45.0,20.010340411359586,74.02091951325781,15100
151001003,39.0,20.010532001941282,74.02047839493528,15100
151001004,24.0,20.01093279151287,74.02071228749942,15100
151001005,43.0,20.010069057888025,74.02086140938523,15100
151001006,42.0,20.010806738865842,74.02030492988996,15100
151001007,22.0,20.010584817674655,74.02000666283143,15100
151001008,22.0,20.01006631236997,74.02079678739433,15100
151001009,47.0,20.010839508038128,74.02028461480468,15100
151011000,30.0,20.010655247597516,74.02085823032814,15101
151011001,29.0,20.01009710339642,74.02034209099207,15101
151011002,39.0,20.010550483578555,74.02078055318742,15101
151011003,48.0,20.01050442190955,74.02023031369549,15101
151011004,38.0,20.010610233751205,74.02020939597702,15101
151011005,31.0,20.010517058153706,74.0200144557952,15101
151011006,29.0,20.01039880324465,74.02066715295187,15101
151011007,48.0,20.010440577806214,74.02056833973487,15101
151011008,43.0,20.01087987178692,74.020741421322,15101
151011009,36.0,20.010932744169843,74.02015296726283,15101
151021000,34.0,20.01036322434725,74.02067975913842,15102
151021001,24.0,20.010466967337937,74.02004509038966,15102
151021002,26.0,20.010915755893,74.02089403840544,15102
151021003,41.0,20.010595139569446,74.0203291929571,15102
151021004,27.0,20.010622714093653,74.02090765054965,15102
151021005,46.0,20.01092299178609,74.0202524097439,15102
151021006,48.0,20.010683953197308,74.02004286151234,15102
151021007,33.0,20.01068339959141,74.02098754102494,15102
151021008,44.0,20.01004631874866,74.02062362293391,15102
151021009,49.0,20.010071878927725,74.02011985548322,15102
151031000,34.0,20.010354110349144,74.02080768914908,15103
151031001,37.0,20.01090808693952,74.02057285634295,15103
151031002,35.0,20.010375934886255,74.02040899847768,15103
151031003,49.0,20.01039036255741,74.02071797479373,15103
151031004,33.0,20.010709299770056,74.0205513910437,15103
151031005,47.0,20.01081517762634,74.02042085730118,15103
151031006,22.0,20.010070935306697,74.02064367182895,15103
151031007,40.0,20.010174164130767,74.02010730221515,15103
151031008,34.0,20.0107484273507,74.02055604502752,15103
151031009,31.0,20.010710976189674,74.0206431788482,15103
151041000,49.0,20.010500352443565,74.02099040087168,15104
151041001,34.0,20.01065381440037,74.02024394935877,15104
151041002,43.0,20.01018561892598,74.02098849602694,15104
151041003,21.0,20.01078118500561,74.02067846339877,15104
151041004,32.0,20.010173585402715,74.02064891703633,15104
151041005,20.0,20.010710756676545,74.02024099490686,15104
151041006,41.0,20.010541415618263,74.02068627123309,15104
151041007,47.0,20.010343671810347,74.02034079473007,15104
151041008,46.0,20.01091018537749,74.02015221925156,15104
151041009,28.0,20.01092643930958,74.02027279994833,15104
151051000,34.0,20.010896024444264,74.0206390750076,15105
151051001,38.0,20.01030919425994,74.02057341216599,15105
151051002,47.0,20.01040259816587,74.02056456102204,15105
151051003,32.0,20.0103272468683,74.02090385159592,15105
151051004,31.0,20.01078020528693,74.02099923698536,15105
151051005,39.0,20.01077269616049,74.02074536668547,15105
151051006,38.0,20.010085094815544,74.02011636877992,15105
151051007,28.0,20.01042252041569,74.02092929220038,15105
151051008,20.0,20.010642546811887,74.02015215407471,15105
151051009,35.0,20.010539330666628,74.02024422511091,15105
151061000,49.0,20.01035270751602,74.02002466107474,15106
151061001,25.0,20.010939132258343,74.02017998284032,15106
151061002,22.0,20.010314784628,74.02068064911755,15106
151061003,48.0,20.01057084768448,74.02019495389024,15106
151061004,40.0,20.01028153691274,74.02016387401943,15106
151061005,40.0,20.01054113551282,74.02061630451547,15106
151061006,23.0,20.01031854421879,74.02073058474788,15106
151061007,40.0,20.01060144934423,74.02072924154018,15106
151061008,45.0,20.010705474678453,74.02061674346365,15106
151061009,39.0,20.01061841053425,74.0203218212788,15106
151071000,37.0,20.01009374546191,74.02065688420531,15107
151071001,22.0,20.01036031604715,74.02057336056778,15107
151071002,31.0,20.010688461687185,74.02076804406803,15107
151071003,23.0,20.010052517733275,74.02080676280394,15107
151071004,45.0,20.010288471889602,74.0207452597083,15107
151071005,48.0,20.010468087318994,74.02053002776051,15107
151071006,33.0,20.01062907813561,74.02026593840579,15107
151071007,26.0,20.010393067221717,74.02033901236135,15107
151071008,24.0,20.01084206221967,74.02083569282755,15107
151071009,46.0,20.010424988661587,74.02020117721406,15107
151081000,20.0,20.010909553448577,74.02033992931298,15108
151081001,28.0,20.01046982559324,74.02058701043151,15108
151081002,37.0,20.01044764219335,74.02057881806634,15108
151081003,49.0,20.01047613127154,74.02053172624866,15108
151081004,42.0,20.010740366382,74.02042907443129,15108
151081005,26.0,20.010577120632355,74.02050962168518,15108
151081006,30.0,20.01043616275682,74.02026178283826,15108
151081007,39.0,20.010394756009486,74.02023870221608,15108
151081008,23.0,20.010625378047532,74.02065902771321,15108
151081009,34.0,20.010719505531746,74.02002223152799,15108
151091000,39.0,20.0108666360812,74.02047614222208,15109
151091001,45.0,20.010305446227832,74.02094201992942,15109
151091002,25.0,20.010043676261198,74.02049295102066,15109
151091003,48.0,20.010250947040344,74.02042880967944,15109
151091004,22.0,20.010031505418837,74.02091646528383,15109
151091005,37.0,20.01027344330778,74.02005771111915,15109
151091006,31.0,20.01029820499122,74.02062158383497,15109
151091007,25.0,20.01087744096381,74.0204039005123,15109
151091008,27.0,20.010033297571482,74.02029923865486,15109
151091009,42.0,20.010647463499385,74.02054902131226,15109
151101000,30.0,20.01020488369895,74.02074147056163,15110
151101001,37.0,20.010359420617096,74.0202067992921,15110
151101002,32.0,20.010860437274115,74.02010677195491,15110
151101003,26.0,20.01072236244287,74.02014377903117,15110
151101004,37.0,20.010140832424284,74.02083048618337,15110
151101005,36.0,20.01021718632274,74.020962998095,15110
151101006,25.0,20.01013846950942,74.02095475474627,15110
151101007,21.0,20.01034513736054,74.02082805354645,15110
151101008,43.0,20.010096422930605,74.02097815649455,15110
151101009,42.0,20.010539897757976,74.02028796678022,15110
151111000,38.0,20.010686824616336,74.02095814832902,15111
151111001,26.0,20.010037933113118,74.02049652700302,15111
151111002,36.0,20.0105635556745,74.02024728124644,15111
151111003,20.0,20.01010384501087,74.02001631800074,15111
151111004,25.0,20.01066753091733,74.0202595574428,15111
151111005,21.0,20.010357785092385,74.0201824416646,15111
151111006,36.0,20.010349130515824,74.02057467511625,15111
151111007,36.0,20.010047171029036,74.02015050546167,15111
151111008,35.0,20.010157181906678,74.02051292617124,15111
151111009,37.0,20.010053045202078,74.02040028658298,15111
151121000,22.0,20.01099749089685,74.02066413392309,15112
151121001,36.0,20.010632170642257,74.02047969541009,15112
151121002,26.0,20.010435657844038,74.02098245992809,15112
151121003,31.0,20.010957793077953,74.02014187371086,15112
151121004,43.0,20.0109580428397,74.02050423737941,15112
151121005,44.0,20.010994423881883,74.02040460892707,15112
151121006,30.0,20.010181273130975,74.02037842383434,15112
151121007,37.0,20.01037236966111,74.0202143111292,15112
151121008,34.0,20.01002549867078,74.02040781628698,15112
151121009,40.0,20.010911195874264,74.02030640434918,15112
151131000,32.0,20.01047775036617,74.02014874824671,15113
151131001,21.0,20.01058924403272,74.02042196283803,15113
151131002,33.0,20.01079494312538,74.02096110131826,15113
151131003,43.0,20.010045625409813,74.02003277900965,15113
151131004,32.0,20.0104980726882,74.02062711822018,15113
151131005,26.0,20.01004891855912,74.02061084894252,15113
151131006,31.0,20.010946124223906,74.02092584177919,15113
151131007,35.0,20.010260233664233,74.02042185928956,15113
151131008,37.0,20.010602938793813,74.02045603217782,15113
151131009,41.0,20.01018838357642,74.02050684712245,15113
151141000,42.0,20.01098563848198,74.02015088845198,15114
151141001,39.0,20.01046651637503,74.02082184419837,15114
151141002,49.0,20.010024265105436,74.02093174898125,15114
151141003,39.0,20.01031916519202,74.02075066104452,15114
151141004,50.0,20.010222928761365,74.02012417283493,15114
151141005,32.0,20.010870934574967,74.02099887477706,15114
151141006,43.0,20.010741353741853,74.02044745361623,15114
151141007,36.0,20.01087716442646,74.0208321942888,15114
151141008,20.0,20.010016442919383,74.02083456338822,15114
151141009,36.0,20.010823833439247,74.0204626669662,15114
151151000,31.0,20.010856916407114,74.02052806070732,15115
151151001,39.0,20.010785692145582,74.02087157618796,15115
151151002,34.0,20.01041910124755,74.02094417581019,15115
151151003,35.0,20.01052960899929,74.02036581219976,15115
151151004,33.0,20.010810121953448,74.02082004054405,15115
151151005,20.0,20.010549099424264,74.02044183191431,15115
151151006,27.0,20.010896829149516,74.02046824175609,15115
151151007,41.0,20.010557650831167,74.02075357573918,15115
151151008,40.0,20.010352162599254,74.02053369135578,15115
151151009,26.0,20.010250257476063,74.02052026541229,15115
151161000,30.0,20.01015102904445,74.0204620248293,15116
151161001,29.0,20.01003222118511,74.02009685386405,15116
151161002,36.0,20.01091608467197,74.02038092483308,15116
151161003,25.0,20.010409142615053,74.0208956986032,15116
151161004,32.0,20.010340569748813,74.02044150503843,15116
151161005,38.0,20.01003942590748,74.02020427630082,15116
151161006,35.0,20.010564008421657,74.02076652132327,15116
151161007,23.0,20.010902866525175,74.02003723629934,15116
151161008,42.0,20.010790310203866,74.02062388106604,15116
151161009,39.0,20.01021015074133,74.02049133822484,15116
151171000,44.0,20.01020697971209,74.02055406402401,15117
151171001,38.0,20.01094222031618,74.02045092697597,15117
151171002,50.0,20.0107275320695,74.02028903038314,15117
151171003,34.0,20.01003307760768,74.02059130552037,15117
151171004,33.0,20.01054373185189,74.02084199849315,15117
151171005,49.0,20.010402871352312,74.02056759787608,15117
151171006,38.0,20.010589733118014,74.02014079865188,15117
151171007,23.0,20.010933538810377,74.02051320440356,15117
151171008,27.0,20.010532546060656,74.02026182333643,15117
151171009,26.0,20.010168980230635,74.02072599197146,15117
151181000,48.0,20.010694029762707,74.0203498375607,15118
151181001,49.0,20.01011270586007,74.02068262443926,15118
151181002,49.0,20.010378938306243,74.0207824360957,15118
151181003,32.0,20.01082781516224,74.02064005167801,15118
151181004,32.0,20.010954831481545,74.02012840334667,15118
151181005,38.0,20.01028366424506,74.02051369485523,15118
151181006,39.0,20.010395628834146,74.02051224097677,15118
151181007,36.0,20.010715427069254,74.02000744129627,15118
151181008,23.0,20.010365239549486,74.02051855319091,15118
151181009,33.0,20.010308528059866,74.02013105840659,15118
151191000,50.0,20.010437099589137,74.02037648116438,15119
151191001,37.0,20.0101875839625,74.02019024105219,15119
151191002,47.0,20.010663867849747,74.02059950320123,15119
151191003,35.0,20.010086100419485,74.02042493976259,15119
151191004,32.0,20.010689744568793,74.02043834220413,15119
151191005,35.0,20.010447524822283,74.02046725670284,15119
151191006,47.0,20.010152699610078,74.02008384956912,15119
151191007,34.0,20.010006684747843,74.0204606630538,15119
151191008,30.0,20.010820938813033,74.02058497946923,15119
151191009,45.0,20.010270817276382,74.02071357734006,15119
151201000,35.0,20.010316674772827,74.02032203297618,15120
151201001,29.0,20.010998203043307,74.02084576298043,15120
151201002,24.0,20.010927699899696,74.02044901518411,15120
151201003,21.0,20.010556650140288,74.02020240354466,15120
151201004,32.0,20.01070019652358,74.02041688321789,15120
151201005,24.0,20.010119246730472,74.0209285097939,15120
151201006,31.0,20.010098864354504,74.02049760853389,15120
151201007,26.0,20.010218225915377,74.02093462410421,15120
